# Time step   
# Time        	deltaT
45.6066       	5.785775e-03
45.6124       	5.785775e-03
45.6181       	5.785775e-03
45.6239       	5.785775e-03
45.6298       	5.876178e-03
45.6357       	5.876178e-03
45.6416       	5.876178e-03
45.6474       	5.876178e-03
45.6533       	5.876178e-03
45.6592       	5.876178e-03
45.6651       	5.876178e-03
45.6709       	5.876178e-03
45.6768       	5.876178e-03
45.6827       	5.876178e-03
45.6886       	5.876178e-03
45.6944       	5.876178e-03
45.7003       	5.876178e-03
45.7062       	5.876178e-03
45.7121       	5.876178e-03
45.7179       	5.876178e-03
45.7239       	6.001203e-03
45.7299       	6.001203e-03
45.7359       	6.001203e-03
45.7419       	6.001203e-03
45.7479       	6.001203e-03
45.754        	6.001203e-03
45.7601       	6.151233e-03
45.7663       	6.151233e-03
45.7724       	6.151233e-03
45.7787       	6.322100e-03
45.785        	6.322100e-03
45.7914       	6.322100e-03
45.7977       	6.322100e-03
45.8042       	6.526039e-03
45.8107       	6.526039e-03
45.8173       	6.526039e-03
45.8238       	6.526039e-03
45.8303       	6.526039e-03
45.8368       	6.526039e-03
45.8434       	6.526039e-03
45.8499       	6.526039e-03
45.8564       	6.526039e-03
45.863        	6.526039e-03
45.8695       	6.526039e-03
45.876        	6.526039e-03
45.8825       	6.526039e-03
45.8891       	6.526039e-03
45.8956       	6.526039e-03
45.9021       	6.526039e-03
45.9086       	6.526039e-03
45.9152       	6.526039e-03
45.9217       	6.526039e-03
45.9282       	6.526039e-03
45.9347       	6.526039e-03
45.9413       	6.526039e-03
45.9478       	6.526039e-03
45.9543       	6.526039e-03
45.9608       	6.526039e-03
45.9674       	6.526039e-03
45.9739       	6.526039e-03
45.9804       	6.526039e-03
45.9869       	6.526039e-03
45.9935       	6.526039e-03
46            	6.526039e-03
46.0072       	7.246377e-03
46.0145       	7.299659e-03
46.0218       	7.299659e-03
46.0291       	7.245587e-03
46.0363       	7.245587e-03
46.0436       	7.245587e-03
46.0508       	7.245587e-03
46.0581       	7.245587e-03
46.0653       	7.245587e-03
46.0725       	7.189852e-03
46.0797       	7.189852e-03
46.0869       	7.189852e-03
46.0941       	7.189852e-03
46.1013       	7.189852e-03
46.1085       	7.189852e-03
46.1156       	7.132333e-03
46.1227       	7.132333e-03
46.1299       	7.132333e-03
46.137        	7.132333e-03
46.1442       	7.191769e-03
46.1514       	7.191769e-03
46.1586       	7.191769e-03
46.1658       	7.191769e-03
46.1729       	7.191769e-03
46.1801       	7.191769e-03
46.1873       	7.191769e-03
46.1945       	7.191769e-03
46.2016       	7.128125e-03
46.2088       	7.128125e-03
46.2159       	7.128125e-03
46.223        	7.128125e-03
46.2301       	7.063324e-03
46.2372       	7.063324e-03
46.2442       	7.063324e-03
46.2513       	7.063324e-03
46.2584       	7.063324e-03
46.2653       	6.996689e-03
46.2723       	6.996689e-03
46.2793       	6.996689e-03
46.2863       	6.996689e-03
46.2933       	6.996689e-03
46.3003       	6.996689e-03
46.3073       	6.996689e-03
46.3143       	6.996689e-03
46.3213       	6.926016e-03
46.3282       	6.926016e-03
46.3351       	6.926016e-03
46.342        	6.926016e-03
46.349        	6.926016e-03
46.3559       	6.926016e-03
46.3628       	6.926016e-03
46.3697       	6.926016e-03
46.3766       	6.850733e-03
46.3834       	6.850733e-03
46.3903       	6.850733e-03
46.3971       	6.850733e-03
46.404        	6.850733e-03
46.4108       	6.850733e-03
46.4177       	6.850733e-03
46.4245       	6.850733e-03
46.4314       	6.850733e-03
46.4382       	6.850733e-03
46.4451       	6.850733e-03
46.4519       	6.850733e-03
46.4588       	6.850733e-03
46.4656       	6.850733e-03
46.4725       	6.850733e-03
46.4793       	6.850733e-03
46.4862       	6.850733e-03
46.493        	6.850733e-03
46.4999       	6.850733e-03
46.5067       	6.850733e-03
46.5136       	6.850733e-03
46.5204       	6.850733e-03
46.5274       	6.950019e-03
46.5343       	6.950019e-03
46.5413       	6.950019e-03
46.5482       	6.950019e-03
46.5552       	6.950019e-03
46.5621       	6.950019e-03
46.5691       	6.950019e-03
46.576        	6.950019e-03
46.5829       	6.837922e-03
46.5897       	6.837922e-03
46.5966       	6.837922e-03
46.6034       	6.837922e-03
46.6102       	6.837922e-03
46.6171       	6.837922e-03
46.6239       	6.837922e-03
46.6308       	6.837922e-03
46.6376       	6.837922e-03
46.6444       	6.837922e-03
46.6513       	6.837922e-03
46.6581       	6.837922e-03
46.6649       	6.837922e-03
46.6718       	6.837922e-03
46.6786       	6.837922e-03
46.6853       	6.695465e-03
46.692        	6.695465e-03
46.6986       	6.553008e-03
46.7051       	6.553008e-03
46.7117       	6.553008e-03
46.7182       	6.553008e-03
46.7246       	6.404076e-03
46.731        	6.404076e-03
46.7374       	6.404076e-03
46.7438       	6.404076e-03
46.7502       	6.404076e-03
46.7566       	6.404076e-03
46.763        	6.404076e-03
46.7695       	6.404076e-03
46.7759       	6.404076e-03
46.7823       	6.404076e-03
46.7885       	6.221103e-03
46.7947       	6.221103e-03
46.8009       	6.221103e-03
46.8071       	6.221103e-03
46.8134       	6.221103e-03
46.8196       	6.221103e-03
46.8258       	6.221103e-03
46.832        	6.221103e-03
46.8383       	6.221103e-03
46.8445       	6.221103e-03
46.8507       	6.221103e-03
46.8569       	6.221103e-03
46.8629       	5.961890e-03
46.8688       	5.961890e-03
46.8748       	5.961890e-03
46.8808       	5.961890e-03
46.8864       	5.677991e-03
46.8921       	5.677991e-03
46.8978       	5.677991e-03
46.9035       	5.677991e-03
46.9092       	5.677991e-03
46.9148       	5.677991e-03
46.9205       	5.677991e-03
46.9262       	5.677991e-03
46.9319       	5.677991e-03
46.9375       	5.677991e-03
46.9432       	5.677991e-03
46.9489       	5.677991e-03
46.9546       	5.677991e-03
46.9603       	5.677991e-03
46.9659       	5.677991e-03
46.9716       	5.677991e-03
46.9773       	5.677991e-03
46.983        	5.677991e-03
46.9886       	5.677991e-03
46.9943       	5.677991e-03
47            	5.677991e-03
47.0058       	5.780347e-03
47.0115       	5.746934e-03
47.0173       	5.746934e-03
47.023        	5.713522e-03
47.0287       	5.713522e-03
47.0344       	5.713522e-03
47.0402       	5.747531e-03
47.0459       	5.747531e-03
47.0517       	5.782365e-03
47.0575       	5.817839e-03
47.0634       	5.853975e-03
47.0693       	5.928076e-03
47.0753       	5.966076e-03
47.0813       	6.044064e-03
47.0874       	6.084091e-03
47.0936       	6.166309e-03
47.0998       	6.208544e-03
47.1061       	6.295376e-03
47.1124       	6.340024e-03
47.1188       	6.385636e-03
47.1252       	6.432247e-03
47.1317       	6.479893e-03
47.1382       	6.479893e-03
47.1447       	6.479893e-03
47.1512       	6.529358e-03
47.1577       	6.529358e-03
47.1643       	6.580368e-03
47.1709       	6.580368e-03
47.1775       	6.633011e-03
47.1841       	6.633011e-03
47.1908       	6.633011e-03
47.1975       	6.687830e-03
47.2042       	6.744030e-03
47.211        	6.801671e-03
47.2179       	6.860816e-03
47.2249       	6.983331e-03
47.2319       	7.046815e-03
47.2389       	7.046815e-03
47.246        	7.046815e-03
47.253        	7.046815e-03
47.2601       	7.046815e-03
47.2671       	7.046815e-03
47.2742       	7.046815e-03
47.2812       	7.046815e-03
47.2883       	7.046815e-03
47.2953       	7.046815e-03
47.3024       	7.046815e-03
47.3094       	7.046815e-03
47.3165       	7.046815e-03
47.3235       	7.046815e-03
47.3306       	7.046815e-03
47.3376       	7.046815e-03
47.3446       	7.046815e-03
47.3517       	7.046815e-03
47.3587       	7.046815e-03
47.3658       	7.046815e-03
47.3728       	7.046815e-03
47.3799       	7.046815e-03
47.3869       	7.046815e-03
47.394        	7.046815e-03
47.401        	7.046815e-03
47.4081       	7.046815e-03
47.4152       	7.131717e-03
47.4223       	7.131717e-03
47.4295       	7.131717e-03
47.4366       	7.131717e-03
47.4437       	7.131717e-03
47.4509       	7.131717e-03
47.458        	7.131717e-03
47.4651       	7.131717e-03
47.4723       	7.131717e-03
47.4794       	7.131717e-03
47.4865       	7.131717e-03
47.4936       	7.131717e-03
47.5008       	7.131717e-03
47.5079       	7.131717e-03
47.5149       	7.029835e-03
47.522        	7.029835e-03
47.529        	7.029835e-03
47.536        	7.029835e-03
47.5431       	7.029835e-03
47.5501       	7.029835e-03
47.5571       	7.029835e-03
47.5642       	7.029835e-03
47.5712       	7.029835e-03
47.5782       	7.029835e-03
47.5851       	6.914592e-03
47.592        	6.914592e-03
47.599        	6.914592e-03
47.6059       	6.914592e-03
47.6128       	6.914592e-03
47.6197       	6.914592e-03
47.6266       	6.914592e-03
47.6335       	6.914592e-03
47.6404       	6.914592e-03
47.6474       	6.914592e-03
47.6543       	6.914592e-03
47.6612       	6.914592e-03
47.6681       	6.914592e-03
47.6749       	6.773478e-03
47.6816       	6.773478e-03
47.6884       	6.773478e-03
47.695        	6.629361e-03
47.7017       	6.629361e-03
47.7083       	6.629361e-03
47.7149       	6.629361e-03
47.7216       	6.629361e-03
47.728        	6.475190e-03
47.7345       	6.475190e-03
47.741        	6.475190e-03
47.7475       	6.475190e-03
47.7539       	6.475190e-03
47.7604       	6.475190e-03
47.7671       	6.655056e-03
47.7737       	6.655056e-03
47.7804       	6.655056e-03
47.787        	6.655056e-03
47.7937       	6.655056e-03
47.8003       	6.655056e-03
47.807        	6.655056e-03
47.8137       	6.655056e-03
47.8203       	6.655056e-03
47.827        	6.655056e-03
47.8336       	6.655056e-03
47.8403       	6.655056e-03
47.8469       	6.655056e-03
47.8536       	6.655056e-03
47.8602       	6.655056e-03
47.8669       	6.655056e-03
47.8736       	6.655056e-03
47.8802       	6.655056e-03
47.8869       	6.655056e-03
47.8935       	6.655056e-03
47.9002       	6.655056e-03
47.9068       	6.655056e-03
47.9135       	6.655056e-03
47.9197       	6.179695e-03
47.9258       	6.179695e-03
47.932        	6.179695e-03
47.9382       	6.179695e-03
47.9444       	6.179695e-03
47.9506       	6.179695e-03
47.9567       	6.179695e-03
47.9629       	6.179695e-03
47.9691       	6.179695e-03
47.9753       	6.179695e-03
47.9815       	6.179695e-03
47.9876       	6.179695e-03
47.9938       	6.179695e-03
48            	6.179695e-03
48.0064       	6.369427e-03
48.0127       	6.328857e-03
48.019        	6.328857e-03
48.0253       	6.288288e-03
48.0315       	6.208182e-03
48.0377       	6.168639e-03
48.0438       	6.090555e-03
48.0498       	6.052008e-03
48.0558       	6.013704e-03
48.0618       	5.975642e-03
48.0678       	5.937822e-03
48.0737       	5.937822e-03
48.0796       	5.937822e-03
48.0856       	5.937822e-03
48.0916       	5.976631e-03
48.0975       	5.976631e-03
48.1035       	5.976631e-03
48.1095       	5.976631e-03
48.1155       	5.976631e-03
48.1214       	5.976631e-03
48.1274       	5.936248e-03
48.1333       	5.936248e-03
48.1392       	5.936248e-03
48.1452       	5.936248e-03
48.1512       	5.977761e-03
48.1572       	6.020156e-03
48.1632       	6.063467e-03
48.1693       	6.107725e-03
48.1755       	6.152968e-03
48.1817       	6.199231e-03
48.1879       	6.246553e-03
48.1942       	6.294976e-03
48.2006       	6.344543e-03
48.207        	6.395299e-03
48.2135       	6.500140e-03
48.2201       	6.609386e-03
48.2268       	6.723341e-03
48.2337       	6.842338e-03
48.2406       	6.903981e-03
48.2475       	6.903981e-03
48.2544       	6.903981e-03
48.2613       	6.903981e-03
48.2682       	6.903981e-03
48.2751       	6.903981e-03
48.282        	6.903981e-03
48.2889       	6.903981e-03
48.2958       	6.903981e-03
48.3027       	6.903981e-03
48.3096       	6.903981e-03
48.3165       	6.903981e-03
48.3234       	6.903981e-03
48.3303       	6.903981e-03
48.3372       	6.903981e-03
48.3441       	6.903981e-03
48.351        	6.903981e-03
48.3579       	6.903981e-03
48.3648       	6.903981e-03
48.3717       	6.903981e-03
48.3786       	6.903981e-03
48.3855       	6.903981e-03
48.3924       	6.903981e-03
48.3994       	6.903981e-03
48.4063       	6.903981e-03
48.4132       	6.903981e-03
48.4201       	6.903981e-03
48.427        	6.903981e-03
48.4339       	6.903981e-03
48.4408       	6.903981e-03
48.4477       	6.903981e-03
48.4546       	6.903981e-03
48.4615       	6.903981e-03
48.4684       	6.903981e-03
48.4753       	6.903981e-03
48.4822       	6.903981e-03
48.4891       	6.903981e-03
48.496        	6.903981e-03
48.5029       	6.903981e-03
48.5098       	6.903981e-03
48.5167       	6.903981e-03
48.5236       	6.903981e-03
48.5305       	6.903981e-03
48.5374       	6.903981e-03
48.5443       	6.903981e-03
48.5512       	6.903981e-03
48.5581       	6.903981e-03
48.565        	6.903981e-03
48.572        	6.903981e-03
48.5789       	6.903981e-03
48.5858       	6.903981e-03
48.5927       	6.903981e-03
48.5996       	6.903981e-03
48.6064       	6.786964e-03
48.6131       	6.786964e-03
48.6199       	6.786964e-03
48.6267       	6.786964e-03
48.6335       	6.786964e-03
48.6403       	6.786964e-03
48.6471       	6.786964e-03
48.6539       	6.786964e-03
48.6607       	6.786964e-03
48.6674       	6.786964e-03
48.6742       	6.786964e-03
48.681        	6.786964e-03
48.6878       	6.786964e-03
48.6946       	6.786964e-03
48.7014       	6.786964e-03
48.7082       	6.786964e-03
48.7149       	6.786964e-03
48.7217       	6.786964e-03
48.7285       	6.786964e-03
48.7353       	6.786964e-03
48.7421       	6.786964e-03
48.7489       	6.786964e-03
48.7557       	6.786964e-03
48.7625       	6.786964e-03
48.7692       	6.786964e-03
48.776        	6.786964e-03
48.7828       	6.786964e-03
48.7896       	6.786964e-03
48.7964       	6.786964e-03
48.8032       	6.786964e-03
48.81         	6.786964e-03
48.8168       	6.786964e-03
48.8235       	6.786964e-03
48.8303       	6.786964e-03
48.8371       	6.786964e-03
48.8439       	6.786964e-03
48.8507       	6.786964e-03
48.8575       	6.786964e-03
48.8643       	6.786964e-03
48.871        	6.786964e-03
48.8778       	6.786964e-03
48.8846       	6.786964e-03
48.8914       	6.786964e-03
48.8982       	6.786964e-03
48.905        	6.786964e-03
48.9118       	6.786964e-03
48.9186       	6.786964e-03
48.9253       	6.786964e-03
48.9321       	6.786964e-03
48.9389       	6.786964e-03
48.9457       	6.786964e-03
48.9525       	6.786964e-03
48.9593       	6.786964e-03
48.9661       	6.786964e-03
48.9729       	6.786964e-03
48.9796       	6.786964e-03
48.9864       	6.786964e-03
48.9932       	6.786964e-03
49            	6.786964e-03
49.0069       	6.944444e-03
49.0139       	6.993349e-03
49.0209       	6.993349e-03
49.0279       	6.993349e-03
49.0349       	6.993349e-03
49.0419       	6.993349e-03
49.049        	7.044771e-03
49.056        	7.044771e-03
49.063        	7.044771e-03
49.0701       	7.044771e-03
49.0771       	6.991802e-03
49.0841       	6.991802e-03
49.091        	6.938834e-03
49.0978       	6.834491e-03
49.1046       	6.783104e-03
49.1114       	6.732103e-03
49.1181       	6.732103e-03
49.1248       	6.681102e-03
49.1315       	6.732495e-03
49.1382       	6.732495e-03
49.1449       	6.680305e-03
49.1516       	6.680305e-03
49.1582       	6.628116e-03
49.1649       	6.628116e-03
49.1715       	6.628116e-03
49.1781       	6.628116e-03
49.1847       	6.575091e-03
49.1912       	6.522490e-03
49.1977       	6.470310e-03
49.2041       	6.418547e-03
49.2105       	6.418547e-03
49.2169       	6.418547e-03
49.2234       	6.418547e-03
49.2298       	6.418547e-03
49.2362       	6.472485e-03
49.2427       	6.472485e-03
49.2492       	6.472485e-03
49.2557       	6.528767e-03
49.2622       	6.528767e-03
49.2688       	6.587060e-03
49.2754       	6.587060e-03
49.2821       	6.647492e-03
49.2888       	6.709618e-03
49.2956       	6.838649e-03
49.3025       	6.905694e-03
49.3096       	7.045203e-03
49.3166       	7.045203e-03
49.3237       	7.045203e-03
49.3307       	7.045203e-03
49.3378       	7.045203e-03
49.3448       	7.045203e-03
49.3518       	7.045203e-03
49.3589       	7.045203e-03
49.3659       	7.045203e-03
49.373        	7.045203e-03
49.38         	7.045203e-03
49.3871       	7.045203e-03
49.3942       	7.127124e-03
49.4013       	7.127124e-03
49.4084       	7.127124e-03
49.4156       	7.127124e-03
49.4227       	7.127124e-03
49.4298       	7.127124e-03
49.437        	7.127124e-03
49.4441       	7.127124e-03
49.4512       	7.127124e-03
49.4583       	7.127124e-03
49.4655       	7.127124e-03
49.4726       	7.127124e-03
49.4797       	7.127124e-03
49.4868       	7.127124e-03
49.494        	7.127124e-03
49.5011       	7.127124e-03
49.5082       	7.127124e-03
49.5154       	7.127124e-03
49.5225       	7.127124e-03
49.5296       	7.127124e-03
49.5367       	7.127124e-03
49.5439       	7.127124e-03
49.551        	7.127124e-03
49.5581       	7.127124e-03
49.5652       	7.127124e-03
49.5724       	7.127124e-03
49.5795       	7.127124e-03
49.5866       	7.127124e-03
49.5938       	7.127124e-03
